1.0,0.92,24.94,14.57,12.88,11.11,0,0,1,0,0,0,0,a06-051 (1).png
0.0,1.27,25.51,16.88,12.31,11.44,0,0,1,0,0,0,0,b06-068 (1).png
0.0,5.0,21.94,-23.37,15.96,8.84,0,0,1,0,0,0,0,c03-094f (1).png
0.0,2.03,23.58,16.65,16.49,8.4,0,0,1,0,0,0,0,r02-137.png
1.0,1.76,21.67,20.71,19.03,10.92,0,0,1,0,0,0,0,c04-050 (1).png
0.0,0.0,36.19,-11.65,14.06,6.94,0,0,1,0,0,0,0,g04-063.png
0.0,6.34,25.46,12.71,15.36,6.9,0,0,1,0,0,0,0,b05-062 (1).png
0.0,4.95,28.2,-23.37,12.2,9.23,0,0,1,0,0,0,0,c03-021f (1).png
0.0,2.69,20.24,14.95,10.22,8.39,0,0,1,0,0,0,0,f02-000.png
0.0,2.07,14.82,-11.33,26.02,10.94,0,0,1,0,0,0,0,n04-139.png
0.0,2.92,20.85,22.36,11.96,11.07,0,0,1,0,0,0,0,h07-017.png
-1.0,2.54,21.33,-4.78,20.83,10.55,0,0,1,0,0,0,0,h01-030.png
0.0,0.29,25.77,5.63,11.58,13.45,0,0,1,0,0,0,0,f04-079.png
0.0,3.83,30.54,24.25,13.08,10.67,0,0,1,0,0,0,0,p03-135.png
0.0,1.27,36.78,-9.79,12.16,5.85,0,0,1,0,0,0,0,d04-058 (1).png
0.0,2.32,18.06,15.34,22.27,7.69,0,0,1,0,0,0,0,b06-087 (1).png
0.0,2.96,28.43,-11.12,12.53,8.44,0,0,1,0,0,0,0,b04-116 (1).png
-1.0,0.98,21.52,2.31,15.36,8.57,0,0,1,0,0,0,0,e04-058.png
0.0,7.19,35.37,-3.14,9.57,6.51,0,0,1,0,0,0,0,c04-110 (1).png
0.0,1.11,21.65,4.86,11.91,10.67,0,0,1,0,0,0,0,d07-089 (1).png
0.0,2.74,31.95,23.8,15.3,9.01,0,0,1,0,0,0,0,c03-007d (1).png
0.0,2.03,33.05,-7.14,17.74,7.09,0,0,1,0,0,0,0,a01-096u (1).png
0.0,3.89,35.02,-2.98,10.94,7.42,0,0,1,0,0,0,0,b03-092 (1).png
0.0,2.53,27.85,22.52,17.15,6.59,0,0,1,0,0,0,0,g06-050a.png
0.0,4.64,25.24,-3.16,18.09,8.62,0,0,1,0,0,0,0,b01-053 (1).png
0.0,1.18,17.65,11.75,18.82,11.82,0,0,1,0,0,0,0,f04-016.png
1.0,5.28,26.94,-14.66,13.35,8.44,0,0,1,0,0,0,0,m06-056.png
0.0,0.7,18.42,12.73,21.61,12.39,0,0,1,0,0,0,0,r06-057.png
0.0,2.36,23.09,23.86,18.48,8.37,0,0,1,0,0,0,0,b01-122 (1).png
1.0,0.0,29.34,-3.18,14.72,10.78,0,0,1,0,0,0,0,e01-018.png
0.0,7.36,25.57,-23.71,19.27,7.73,0,0,1,0,0,0,0,c03-003f (1).png
0.0,2.28,25.4,6.64,13.46,8.12,0,0,1,0,0,0,0,f04-100.png
0.0,1.94,21.06,-5.35,18.74,13.81,0,0,1,0,0,0,0,c03-000a (1).png
-1.0,3.63,32.28,-5.04,19.35,6.88,0,0,1,0,0,0,0,a01-113u (1).png
0.0,3.54,22.26,7.4,20.15,7.41,0,0,1,0,0,0,0,g06-050d.png
1.0,0.73,24.22,20.8,17.71,10.13,0,0,1,0,0,0,0,a06-152 (1).png
0.0,0.98,26.76,20.14,12.33,7.05,0,0,1,0,0,0,0,c03-007b (1).png
0.0,3.09,23.14,-8.24,19.88,12.6,0,0,1,0,0,0,0,c03-016a (1).png
0.0,2.29,17.17,22.88,24.29,8.8,0,0,1,0,0,0,0,n03-106.png
0.0,2.98,30.43,-1.99,11.17,11.73,0,0,1,0,0,0,0,g06-042p.png
0.0,2.53,20.94,19.6,24.72,15.04,0,0,1,0,0,0,0,r03-035.png
0.0,2.12,31.07,-7.4,19.35,9.09,0,0,1,0,0,0,0,e06-037.png
0.0,2.25,22.53,-7.69,15.36,10.56,0,0,1,0,0,0,0,c03-087a (1).png
0.0,0.77,24.84,-13.83,9.08,16.34,0,0,1,0,0,0,0,d06-072 (1).png
0.0,4.21,13.03,3.87,17.39,8.13,0,0,1,0,0,0,0,b01-044 (1).png
0.0,3.57,18.74,-8.36,9.89,8.94,0,0,1,0,0,0,0,g06-026e.png
0.0,2.3,26.07,-12.29,16.96,10.73,0,0,1,0,0,0,0,f07-036.png
0.0,0.96,23.2,-2.57,36.11,8.16,0,0,1,0,0,0,0,e04-079.png
0.0,0.0,17.52,23.14,13.22,10.49,0,0,1,0,0,0,0,p06-088.png
0.0,0.47,20.29,14.5,15.36,10.69,0,0,1,0,0,0,0,h07-025a.png
0.0,2.47,20.69,18.23,15.36,9.93,0,0,1,0,0,0,0,g06-050j.png
0.0,3.6,26.67,11.13,13.78,8.87,0,0,1,0,0,0,0,g06-026d.png
0.0,3.93,36.23,-17.67,15.36,5.52,0,0,1,0,0,0,0,a05-069 (1).png
0.0,0.64,29.59,-3.01,10.98,11.59,0,0,1,0,0,0,0,g06-018p.png
0.0,1.42,29.0,19.11,17.97,8.8,0,0,1,0,0,0,0,e06-046.png
0.0,0.23,20.07,12.58,15.36,10.53,0,0,1,0,0,0,0,f07-096.png
0.0,1.72,18.61,23.65,14.5,10.53,0,0,1,0,0,0,0,n01-045.png
0.0,1.36,17.5,9.29,28.6,8.8,0,0,1,0,0,0,0,r03-065.png
0.0,0.5,32.7,24.98,16.22,8.99,0,0,1,0,0,0,0,c03-000d (1).png
1.0,5.4,29.02,-11.14,17.5,10.66,0,0,1,0,0,0,0,r03-115.png
-1.0,1.38,32.46,23.54,18.64,6.42,0,0,1,0,0,0,0,h07-078.png
0.0,1.7,30.3,2.12,10.07,8.56,0,0,1,0,0,0,0,n02-146.png
0.0,0.1,18.39,22.28,17.6,16.45,0,0,1,0,0,0,0,a06-095 (1).png
1.0,1.95,17.91,19.15,15.36,11.52,0,0,1,0,0,0,0,n01-057.png
0.0,3.21,29.71,7.44,15.07,8.7,0,0,1,0,0,0,0,g06-031d.png
0.0,4.62,28.5,19.21,21.17,5.93,0,0,1,0,0,0,0,g05-098.png
0.0,2.69,20.85,21.85,17.72,8.87,0,0,1,0,0,0,0,h07-033.png
0.0,4.03,27.84,-7.57,10.19,9.27,0,0,1,0,0,0,0,g06-047e.png
0.0,1.81,21.1,-21.41,17.62,7.21,0,0,1,0,0,0,0,a02-046 (1).png
0.0,2.21,20.05,14.87,24.16,12.64,0,0,1,0,0,0,0,n03-097.png
0.0,4.56,25.99,-6.86,20.27,5.78,0,0,1,0,0,0,0,a03-080 (1).png
0.0,0.96,18.82,17.21,19.06,6.82,0,0,1,0,0,0,0,a06-064 (1).png
0.0,1.26,20.77,-5.12,16.97,8.92,0,0,1,0,0,0,0,e04-099.png
0.0,2.47,23.61,-8.14,14.39,6.55,0,0,1,0,0,0,0,r06-111.png
0.0,4.27,16.04,-18.63,22.01,5.31,0,0,1,0,0,0,0,a05-039 (1).png
0.0,3.35,15.98,17.3,21.15,12.71,0,0,1,0,0,0,0,r06-062.png
0.0,0.0,22.32,21.85,21.4,6.96,0,0,1,0,0,0,0,b01-000 (1).png
0.0,3.38,17.76,16.29,14.83,10.26,0,0,1,0,0,0,0,p06-104.png
0.0,5.46,19.63,13.57,14.45,6.84,0,0,1,0,0,0,0,g06-026l.png
0.0,1.52,23.02,-11.25,26.44,7.63,0,0,1,0,0,0,0,a01-030u (1).png
0.0,3.09,27.94,7.0,15.48,7.22,0,0,1,0,0,0,0,g06-018i.png
0.0,3.92,19.58,-22.43,20.86,6.16,0,0,1,0,0,0,0,a05-099 (1).png
1.0,2.09,19.17,-2.85,17.25,7.31,0,0,1,0,0,0,0,r06-097.png
0.0,0.59,17.67,22.5,12.79,12.8,0,0,1,0,0,0,0,b06-082 (1).png
-1.0,2.74,21.8,21.03,12.22,10.37,0,0,1,0,0,0,0,h07-013.png
1.0,1.81,23.64,21.16,15.53,10.1,0,0,1,0,0,0,0,n01-020.png
0.0,2.65,28.23,-3.19,17.74,11.84,0,0,1,0,0,0,0,g06-031b.png
0.0,3.6,18.26,1.72,14.81,8.45,0,0,1,0,0,0,0,d07-093 (1).png
0.0,0.0,17.36,-16.66,11.89,9.31,0,0,1,0,0,0,0,g07-026a.png
0.0,3.31,19.51,2.09,19.12,8.01,0,0,1,0,0,0,0,h02-004.png
0.0,1.53,13.76,20.23,13.58,12.99,0,0,1,0,0,0,0,f02-036.png
0.0,0.0,18.34,8.78,18.06,7.94,0,0,1,0,0,0,0,e01-107.png
0.0,1.72,32.37,-16.11,18.86,6.7,0,0,1,0,0,0,0,p03-009.png
0.0,4.43,21.88,-15.49,19.1,5.55,0,0,1,0,0,0,0,a05-048 (1).png
1.0,3.88,30.03,18.15,9.83,9.53,0,0,1,0,0,0,0,g06-026g.png
0.0,1.47,23.7,-26.57,11.03,7.48,0,0,1,0,0,0,0,f07-021a.png
0.0,1.07,34.4,-6.82,18.78,5.95,0,0,1,0,0,0,0,g04-108.png
0.0,0.78,22.63,14.72,20.13,7.97,0,0,1,0,0,0,0,r03-110.png
1.0,4.63,29.37,-7.67,15.85,6.76,0,0,1,0,0,0,0,c04-013 (1).png
0.0,0.0,19.35,12.1,16.18,10.45,0,0,1,0,0,0,0,n02-104.png
-1.0,1.76,27.6,-2.78,16.11,12.49,0,0,1,0,0,0,0,c03-007a (1).png
0.0,2.51,33.74,-1.25,15.36,7.71,0,0,1,0,0,0,0,n06-119.png
0.0,4.33,26.05,19.84,12.59,10.5,0,0,1,0,0,0,0,h01-000.png
0.0,3.73,23.55,4.53,16.95,8.97,0,0,1,0,0,0,0,a01-020x (1).png
0.0,3.96,29.37,-1.43,10.63,11.8,0,0,1,0,0,0,0,g06-026p.png
0.0,2.33,24.78,-6.01,18.06,8.27,0,0,1,0,0,0,0,a01-132x (1).png
0.0,5.81,23.98,8.6,12.18,10.16,0,0,1,0,0,0,0,c06-083 (1).png
-1.0,1.96,27.7,-11.26,15.36,8.4,0,0,1,0,0,0,0,a01-043u (1).png
-1.0,1.81,25.47,-9.52,29.57,5.93,0,0,1,0,0,0,0,a05-000 (1).png
1.0,3.56,15.0,13.32,21.53,15.95,0,0,1,0,0,0,0,g01-019.png
0.0,4.42,27.73,-14.83,20.24,6.8,0,0,1,0,0,0,0,a05-044 (1).png
0.0,1.75,23.96,-4.95,17.39,16.3,0,0,1,0,0,0,0,n03-103.png
0.0,1.16,14.84,-25.61,9.61,6.49,0,0,1,0,0,0,0,h04-082.png
0.0,2.86,32.42,4.29,13.26,7.44,0,0,1,0,0,0,0,n04-009.png
1.0,3.73,30.28,-3.45,19.7,7.84,0,0,1,0,0,0,0,n06-100.png
0.0,1.88,25.58,5.91,14.28,7.19,0,0,1,0,0,0,0,r06-018.png
0.0,0.8,22.69,6.95,17.36,11.01,0,0,1,0,0,0,0,h06-089.png
0.0,2.33,25.54,19.89,12.41,11.21,0,0,1,0,0,0,0,c03-003e (1).png
0.0,0.05,31.28,-13.21,23.64,5.97,0,0,1,0,0,0,0,a05-121 (1).png
0.0,4.91,29.06,12.62,17.91,5.77,0,0,1,0,0,0,0,p03-080.png
0.0,0.0,28.93,-4.26,9.98,8.0,0,0,1,0,0,0,0,g06-042e.png
1.0,3.46,19.48,-7.82,12.57,10.63,0,0,1,0,0,0,0,a04-006 (1).png
1.0,3.37,15.67,-10.32,10.03,11.59,0,0,1,0,0,0,0,n04-044.png
0.0,2.88,22.94,-7.94,16.15,5.88,0,0,1,0,0,0,0,r06-130.png
0.0,0.58,27.59,21.29,16.47,6.92,0,0,1,0,0,0,0,e07-079.png
0.0,0.51,29.95,-5.53,10.78,7.82,0,0,1,0,0,0,0,h07-066a.png
1.0,7.57,21.88,-0.97,22.18,7.87,1,0,1,0,0,0,0,a04-081 (1).png
0.0,0.44,32.35,-1.16,14.26,10.53,0,0,1,0,0,0,0,e02-117.png
0.0,3.02,29.21,11.0,17.43,8.34,0,0,1,0,0,0,0,d06-076 (1).png
2.0,1.92,21.74,23.76,16.34,8.88,0,0,1,0,0,0,0,n01-004.png
0.0,1.39,25.22,22.69,14.4,7.87,0,0,1,0,0,0,0,h07-040b.png
-1.0,0.74,11.03,24.05,23.01,11.04,0,0,1,0,0,0,0,p06-069.png
0.0,0.0,35.51,7.49,9.79,5.36,0,0,1,0,0,0,0,h07-011.png
0.0,2.82,29.16,-7.87,20.87,9.25,0,0,1,0,0,0,0,a01-026u (1).png
1.0,2.93,22.49,19.15,11.94,12.17,0,0,1,0,0,0,0,d03-117 (1).png
0.0,1.57,25.88,16.04,10.01,8.6,0,0,1,0,0,0,0,g06-047g.png
-1.0,2.66,23.18,-8.39,19.9,6.53,0,0,1,0,0,0,0,a01-091u (1).png
0.0,2.99,27.65,8.19,19.47,8.36,0,0,1,0,0,0,0,g04-011.png
0.0,5.79,30.54,9.71,17.83,8.8,0,0,1,0,0,0,0,c02-035 (1).png
0.0,4.21,24.87,-2.95,16.07,8.16,0,0,1,0,0,0,0,r02-127.png
0.0,2.32,24.72,-8.09,16.32,6.11,0,0,1,0,0,0,0,f04-071.png
0.0,1.56,29.54,23.79,15.36,9.49,0,0,1,0,0,0,0,c03-084d (1).png
1.0,1.47,23.21,6.33,14.6,10.58,0,0,1,0,0,0,0,g04-055.png
0.0,2.77,25.93,25.23,13.82,6.56,0,0,1,0,0,0,0,h05-012.png
0.0,1.59,33.55,10.95,16.15,7.21,0,0,1,0,0,0,0,e07-108.png
0.0,2.85,17.16,12.83,26.69,8.6,0,0,1,0,0,0,0,g06-011o.png
0.0,0.54,32.42,13.9,10.7,7.12,0,0,1,0,0,0,0,g07-044.png
0.0,1.94,28.96,-25.39,14.91,8.99,0,0,1,0,0,0,0,g06-037f.png
-1.0,1.44,30.52,17.29,12.05,8.18,0,0,1,0,0,0,0,a02-032 (1).png
0.0,0.64,22.01,15.41,14.69,10.04,0,0,1,0,0,0,0,a04-054 (1).png
0.0,2.97,34.07,11.16,15.2,6.69,0,0,1,0,0,0,0,g06-042i.png
1.0,0.79,22.82,-16.85,15.36,9.91,0,0,1,0,0,0,0,g07-022a.png
0.0,2.0,33.96,11.1,17.31,7.9,0,0,1,0,0,0,0,b02-013 (1).png
0.0,2.61,32.62,12.0,15.36,6.55,0,0,1,0,0,0,0,r06-022.png
0.0,0.0,22.55,5.09,31.53,10.64,0,0,1,0,0,0,0,a06-090 (1).png
0.0,1.85,15.68,5.81,15.97,7.58,0,0,1,0,0,0,0,e01-062.png
0.0,2.43,21.28,21.7,13.37,12.25,0,0,1,0,0,0,0,c03-084e (1).png
0.0,4.73,33.31,-10.71,13.04,7.71,0,0,1,0,0,0,0,g06-037r.png
0.0,3.05,25.56,-23.28,14.44,8.29,0,0,1,0,0,0,0,g06-047f.png
0.0,9.46,27.04,-2.74,12.38,10.13,0,0,1,0,0,0,0,c02-012 (1).png
0.0,0.88,17.73,-11.5,15.36,7.65,0,0,1,0,0,0,0,c04-150 (1).png
0.0,1.64,30.28,-1.15,14.03,11.03,0,0,1,0,0,0,0,e01-092.png
0.0,2.9,20.5,22.38,16.9,12.65,0,0,1,0,0,0,0,g06-050n.png
0.0,1.86,21.28,2.35,20.66,6.17,0,0,1,0,0,0,0,g06-042c.png
0.0,0.0,24.59,18.26,15.81,7.11,0,0,1,0,0,0,0,h07-051b.png
-1.0,2.31,28.18,24.48,16.29,7.99,0,0,1,0,0,0,0,h07-030a.png
0.0,3.7,29.58,-6.09,12.65,10.61,0,0,1,0,0,0,0,g07-003a.png
0.0,1.89,17.65,9.24,14.91,11.1,0,0,1,0,0,0,0,f03-169.png
0.0,1.33,30.23,-17.46,13.24,7.59,0,0,1,0,0,0,0,h02-022.png
-1.0,0.94,32.25,25.34,17.15,6.49,0,0,1,0,0,0,0,h07-075.png
0.0,2.37,26.73,25.63,17.66,7.69,0,0,1,0,0,0,0,g06-018a.png
0.0,1.9,27.19,19.62,15.16,10.41,0,0,1,0,0,0,0,a01-107 (1).png
-1.0,1.43,21.52,17.82,19.45,11.11,0,0,1,0,0,0,0,g06-042j.png
0.0,2.84,35.94,17.55,9.58,6.0,0,0,1,0,0,0,0,h07-000.png
0.0,0.0,34.55,11.5,14.7,7.02,0,0,1,0,0,0,0,g06-031l.png
0.0,3.84,26.9,-4.03,19.98,6.47,0,0,1,0,0,0,0,a01-087u (1).png
-1.0,1.98,25.46,25.54,11.29,6.99,0,0,1,0,0,0,0,e07-090.png
0.0,2.77,31.46,19.71,15.83,8.84,0,0,1,0,0,0,0,a02-093 (1).png
0.0,1.86,31.71,-9.52,17.09,7.37,0,0,1,0,0,0,0,e04-095.png
0.0,0.0,29.58,3.05,14.63,7.72,0,0,1,0,0,0,0,b01-089 (1).png
0.0,0.68,25.72,20.76,15.32,7.44,0,0,1,0,0,0,0,b02-035 (1).png
0.0,0.94,24.03,24.37,12.58,10.99,0,0,1,0,0,0,0,b01-033 (1).png
0.0,0.0,28.05,-7.55,16.07,9.19,0,0,1,0,0,0,0,a01-014 (1).png
1.0,10.94,37.05,0.35,15.29,4.06,1,0,1,0,0,0,0,a06-141 (1).png
0.0,2.05,21.59,-13.34,16.03,8.69,0,0,1,0,0,0,0,c04-017 (1).png
0.0,0.0,26.54,2.16,21.1,9.84,0,0,1,0,0,0,0,f04-057.png
0.0,0.0,24.66,20.56,13.05,6.48,0,0,1,0,0,0,0,f02-038.png
0.0,4.29,18.17,-4.8,12.52,7.23,0,0,1,0,0,0,0,h02-019.png
0.0,2.44,24.87,3.3,10.03,10.25,0,0,1,0,0,0,0,h04-025.png
-1.0,2.27,21.2,19.22,10.55,12.21,0,0,1,0,0,0,0,n04-052.png
0.0,1.71,32.4,-25.67,11.77,7.46,0,0,1,0,0,0,0,f07-028a.png
0.0,0.57,15.28,14.23,22.55,11.33,0,0,1,0,0,0,0,f04-004.png
0.0,0.0,13.85,6.12,20.5,9.51,0,0,1,0,0,0,0,a01-091 (1).png
0.0,0.0,21.25,19.77,11.82,9.57,0,0,1,0,0,0,0,a01-117 (1).png
0.0,1.47,24.55,20.32,12.75,11.32,0,0,1,0,0,0,0,c03-094e (1).png
0.0,1.42,13.28,22.89,19.01,12.97,0,0,1,0,0,0,0,e06-003.png
0.0,4.18,32.12,24.74,16.56,8.78,0,0,1,0,0,0,0,g06-031a.png
0.0,0.91,9.81,5.9,24.67,10.84,0,0,1,0,0,0,0,c04-160 (1).png
0.0,3.4,22.97,12.55,16.18,7.72,0,0,1,0,0,0,0,a04-035 (1).png
0.0,1.62,28.71,22.73,14.27,8.57,0,0,1,0,0,0,0,c02-056 (1).png
0.0,0.0,25.3,9.29,14.16,7.15,0,0,1,0,0,0,0,r06-003.png
0.0,1.78,18.57,17.48,17.24,7.46,0,0,1,0,0,0,0,e07-061.png
0.0,1.62,18.82,23.5,15.27,10.79,0,0,1,0,0,0,0,f07-009.png
0.0,3.07,23.42,18.93,14.79,10.17,0,0,1,0,0,0,0,g06-037o.png
0.0,1.16,27.85,23.5,15.99,7.98,0,0,1,0,0,0,0,h07-037a.png
-1.0,1.63,22.0,15.36,10.1,8.68,0,0,1,0,0,0,0,g06-011g.png
0.0,1.61,19.77,10.43,18.57,10.46,0,0,1,0,0,0,0,e01-113.png
1.0,5.05,22.14,-8.53,15.12,14.07,0,0,1,0,0,0,0,r03-030.png
0.0,2.47,23.49,0.22,9.11,9.81,1,0,1,0,0,0,0,p02-027.png
-1.0,0.05,32.05,-24.77,15.36,7.21,0,0,1,0,0,0,0,f07-019a.png
0.0,4.8,29.05,22.82,17.49,9.75,0,0,1,0,0,0,0,d06-020 (1).png
0.0,2.73,22.92,22.72,14.48,12.38,0,0,1,0,0,0,0,g06-031n.png
0.0,5.33,22.61,22.2,13.97,9.55,0,0,1,0,0,0,0,g06-018o.png
-1.0,2.78,8.84,20.46,13.38,12.38,0,0,1,0,0,0,0,a01-063x (1).png
-1.0,3.03,18.39,3.26,10.99,14.32,0,0,1,0,0,0,0,r02-054.png
0.0,1.54,29.77,20.59,15.36,9.67,0,0,1,0,0,0,0,n02-045.png
1.0,2.64,18.36,-6.51,23.32,8.57,0,0,1,0,0,0,0,b05-045 (1).png
0.0,2.6,15.41,-5.25,19.3,9.59,0,0,1,0,0,0,0,e02-082.png
0.0,3.56,31.45,4.46,12.27,9.42,0,0,1,0,0,0,0,c04-098 (1).png
0.0,3.64,26.42,3.45,15.4,6.35,0,0,1,0,0,0,0,e01-086.png
0.0,2.46,25.03,3.69,9.93,9.99,0,0,1,0,0,0,0,f04-020.png
0.0,2.6,18.46,-4.81,17.47,9.94,0,0,1,0,0,0,0,b04-140 (1).png
0.0,1.85,34.78,22.95,13.73,7.67,0,0,1,0,0,0,0,c06-039 (1).png
0.0,2.86,32.09,-3.41,13.65,7.35,0,0,1,0,0,0,0,g01-008.png
0.0,1.98,21.35,17.18,19.47,7.09,0,0,1,0,0,0,0,a02-078 (1).png
0.0,0.6,28.5,25.06,12.18,9.92,0,0,1,0,0,0,0,b01-038 (1).png
1.0,4.13,17.95,-5.06,15.02,13.68,0,0,1,0,0,0,0,c04-080 (1).png
0.0,2.61,23.06,11.38,19.41,5.78,0,0,1,0,0,0,0,n06-148.png
-1.0,1.74,24.5,-17.33,17.26,8.89,0,0,1,0,0,0,0,f07-042a.png
0.0,1.63,21.51,6.85,12.94,7.57,0,0,1,0,0,0,0,r06-027.png
0.0,1.83,18.96,3.59,16.7,11.27,0,0,1,0,0,0,0,h07-071a.png
1.0,2.02,34.93,-19.04,12.64,5.63,0,0,1,0,0,0,0,b04-000 (1).png
0.0,1.72,28.62,1.49,13.06,10.59,0,0,1,0,0,0,0,b04-187 (1).png
0.0,1.68,22.64,-9.1,15.85,8.47,0,0,1,0,0,0,0,c04-144 (1).png
0.0,1.65,27.79,19.33,19.16,12.91,0,0,1,0,0,0,0,c03-003c (1).png
0.0,5.96,14.54,9.49,15.36,11.11,0,0,1,0,0,0,0,e06-053.png
0.0,1.94,14.94,-8.45,20.77,9.28,0,0,1,0,0,0,0,f07-019b.png
0.0,2.9,29.96,-9.97,18.51,5.01,0,0,1,0,0,0,0,h06-003.png
0.0,1.13,25.2,-0.36,14.79,9.49,1,0,1,0,0,0,0,d01-056 (1).png
1.0,2.69,15.23,2.93,24.45,7.87,0,0,1,0,0,0,0,a04-072 (1).png
0.0,3.51,28.76,-7.34,21.15,5.56,0,0,1,0,0,0,0,a05-104 (1).png
0.0,0.68,29.18,-7.38,20.22,8.92,0,0,1,0,0,0,0,e04-022.png
0.0,0.88,13.64,8.66,21.09,9.67,0,0,1,0,0,0,0,a01-077 (1).png
0.0,2.58,24.81,21.56,18.66,8.16,0,0,1,0,0,0,0,h07-028a.png
0.0,2.5,19.51,23.47,13.07,12.31,0,0,1,0,0,0,0,n02-127.png
1.0,2.41,15.83,9.08,12.51,7.0,0,0,1,0,0,0,0,r06-011.png
0.0,3.45,18.13,12.51,13.1,10.79,0,0,1,0,0,0,0,n04-183.png
0.0,2.97,25.67,-5.13,14.04,5.81,0,0,1,0,0,0,0,n03-066.png
5.0,0.0,10.06,13.87,15.36,40.83,0,0,1,0,0,0,0,c03-021c (1).png
0.0,1.48,23.55,-3.51,11.53,9.64,0,0,1,0,0,0,0,g04-032.png
0.0,1.65,23.55,0.91,15.36,8.21,1,0,1,0,0,0,0,r02-109.png
0.0,1.06,16.27,21.07,15.36,10.11,0,0,1,0,0,0,0,n01-009.png
1.0,3.45,18.75,-12.04,20.19,8.63,0,0,1,0,0,0,0,g06-047k.png
0.0,2.16,19.85,8.04,12.9,12.5,0,0,1,0,0,0,0,b01-018 (1).png
0.0,4.85,20.6,-19.2,23.47,7.09,0,0,1,0,0,0,0,f07-084a.png
0.0,2.86,29.84,21.34,20.41,9.53,0,0,1,0,0,0,0,p02-115.png
1.0,0.0,20.93,24.2,16.24,14.01,0,0,1,0,0,0,0,e06-049.png
1.0,10.07,27.17,-19.07,10.48,12.82,0,0,1,0,0,0,0,d01-085 (1).png
0.0,3.16,25.29,13.18,19.36,6.88,0,0,1,0,0,0,0,e07-066.png
